model,prompt,mode,sample,batch,title,key_tonic,key_mode,key_confidence,key_declared_tonic,key_declared_mode,key_mode_best,mode_match,scale_consistency,pitch_class_entropy,pitch_entropy,pitch_in_scale_rate,consonance_rate,chord_tone_rate,chord_tonal_distance,structureness,polyphony,n_voices,n_instruments,instrument_rarity,n_dynamic_marks,dynamic_span,dynamic_changes,velocity_mean,dynamics_range,empty_beat_rate,groove_consistency,pitch_interval,ioi,rhythm_entropy,n_pitches_used,pitch_range,tempo_bpm,tempo_defaulted,n_notes,length_seconds,note_density,valence,arousal,affect_quadrant,features_version
fable-5-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Quiet Turning,E,minor,1.438,E,minor,minor,1,0.9706,2.8092,4.0355,0.9706,0.6939,0.8962,2.258,0.9702,2.0186,2,1,1.04,0,0,0,90.0,25,0.0,0.9993,12.337,0.8382,1.2704,22.0,34.0,81.0,0,166,71.1,1.73,-1,0.342,sad/depressed,3
gemini-3.7-flash,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Currents of the Latent Stream,D,minor,1.557,D,minor,minor,1,0.9355,2.8398,4.7222,0.9355,0.7707,0.9488,2.145,0.9802,2.1514,2,1,1.04,6,4,5,80.1,45,0.0,0.9998,15.353,0.4913,1.0755,38.0,55.0,76.0,0,456,132.6,2.71,-1,0.413,sad/depressed,3
gemini-3.6-flash-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Resonant Echoes in Silicon,A,minor,0.952,A,minor,minor,1,0.9737,2.8473,4.6979,0.9737,0.7025,0.8956,2.258,0.957,1.9286,2,1,1.04,0,0,0,91.7,25,0.0,0.9991,20.899,0.9843,1.4908,31.0,50.0,72.0,0,189,106.7,1.48,-1,0.268,sad/depressed,3
grok-4.3,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Shifting Horizons,A,minor,1.029,A,minor,minor,1,1.0,2.7321,3.6076,1.0,0.4141,0.7592,2.635,1.0,1.8312,3,1,1.04,0,0,0,88.0,25,0.0,0.9999,3.523,0.7,0.8613,17.0,27.0,72.0,0,586,203.3,2.4,-1,0.36,sad/depressed,3
gemini-3.5-flash-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Silicon Solitude,G,minor,1.254,G,minor,minor,1,0.9682,2.8639,4.2087,0.9682,0.7374,0.8631,2.234,0.9699,1.9989,2,1,1.04,0,0,0,88.5,25,0.0,0.9985,25.979,0.7921,1.3868,22.0,46.0,110.0,0,283,78.5,1.97,-1,0.524,angry/tense,3
gemini-3.7-flash-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Latent Horizons,D,minor,1.488,D,minor,minor,1,0.9749,2.8448,4.6397,0.9749,0.6444,0.8037,1.774,0.9232,2.1073,2,1,1.04,0,0,0,86.5,25,0.0,0.9994,18.99,0.5168,0.9321,35.0,53.0,72.0,0,395,106.7,3.09,-1,0.429,sad/depressed,3
grok-4.3-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Quiet Contemplation,A,minor,0.863,C,major,major,0,1.0,2.7806,3.125,1.0,,0.75,1.0,1.0,1.0,1,1,1.04,0,0,0,90.0,25,0.0,0.9999,1.748,1.0,0.0,9.0,14.0,120.0,0,128,64.0,1.0,1,0.482,serene/content,3
kimi-k2,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Contemplative Algorithm,E,minor,1.196,E,minor,minor,1,1.0,2.6437,4.0544,1.0,0.7939,0.8755,1.918,0.9848,1.9694,2,2,4.19,0,0,0,96.5,25,0.0,0.9998,13.837,1.4545,1.2669,21.0,36.0,72.0,0,211,166.7,1.05,-1,0.225,sad/depressed,3
gemini-3.1-pro-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,The Processing Mind,A,minor,1.017,A,minor,minor,1,0.9796,2.7478,4.6511,0.9796,0.9086,0.9946,1.455,0.9837,1.9977,2,1,1.04,0,0,0,88.1,25,0.0,0.9998,19.452,0.5652,1.2519,39.0,60.0,120.0,0,496,112.0,2.21,-1,0.603,angry/tense,3
kimi-k3-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,"Still Water, Listening",D,major,1.048,D,major,major,1,1.0,2.7116,3.5923,1.0,0.6484,0.8872,1.66,0.9814,1.9887,2,1,1.04,0,0,0,96.9,25,0.0,0.9994,12.898,1.4803,1.3391,15.0,35.0,56.0,0,177,205.7,0.92,1,0.125,serene/content,3
kimi-k2-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Digital Meditation,G,minor,1.351,G,minor,minor,1,1.0,2.7138,3.8937,1.0,0.5484,0.8294,1.452,0.9759,1.9688,2,1,1.04,16,4,13,69.6,50,0.0,0.9999,12.119,1.0,0.0,20.0,36.0,80.0,0,254,96.0,1.98,-1,0.362,sad/depressed,3
gpt-5,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Constellations of Self,D,minor,1.272,D,minor,minor,1,0.9867,2.8307,4.4038,0.9867,0.1703,0.6197,1.444,0.9705,3.8863,4,2,2.86,0,0,0,89.6,25,0.0,0.9982,12.443,0.3614,1.7438,32.0,48.0,88.0,0,1296,204.2,4.33,-1,0.607,angry/tense,3
gpt-5.1,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Inner Circuitry,A,minor,1.065,A,minor,minor,1,1.0,2.6633,3.8288,1.0,0.3731,0.7987,1.899,0.9907,2.8016,3,2,1.98,0,0,0,93.1,25,0.0062,0.9994,9.13,1.1491,0.877,22.0,41.0,88.0,0,688,218.2,2.15,-1,0.422,sad/depressed,3
kimi-k3,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Glass Harbor at Dawn,D,major,0.892,D,major,major,1,1.0,2.7117,4.2588,1.0,0.8559,0.8734,1.935,0.9928,1.9453,2,1,1.04,0,0,0,90.5,25,0.0,0.9997,14.843,1.0598,0.1666,23.0,43.0,92.0,0,236,83.5,1.84,1,0.413,serene/content,3
gpt-5.4,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Lanterns on Quiet Water,D,minor,1.267,D,minor,minor,1,1.0,2.677,3.9832,1.0,0.6579,0.7515,1.645,0.987,2.9998,3,2,2.86,0,0,0,90.9,25,0.0465,0.999,11.61,1.0973,0.4599,20.0,36.0,72.0,0,324,106.7,2.53,-1,0.373,sad/depressed,3
gpt-5.2,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Orbiting Memory,A,minor,0.899,E,minor,minor,1,1.0,2.6939,3.8781,0.9569,0.6379,0.8491,2.286,1.0,2.0,2,2,2.86,0,0,0,90.5,25,0.0,0.9996,22.194,1.0909,0.1573,18.0,36.0,96.0,0,464,160.0,1.81,-1,0.432,sad/depressed,3
gpt-5.5,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Glass Orchard at Dawn,D,major,1.319,D,major,major,1,1.0,2.736,4.3354,1.0,0.6279,0.75,1.5,0.981,1.5731,2,1,1.04,0,0,0,91.3,25,0.0,0.9999,19.935,1.1818,0.2401,27.0,47.0,92.0,0,328,148.7,1.44,1,0.373,serene/content,3
gpt-5.2-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Ash in the Lanternlight,D,minor,1.312,D,minor,minor,1,0.98,2.7367,3.6353,0.98,0.6379,0.7881,1.548,1.0,1.9682,2,2,2.86,0,0,0,92.2,25,0.0,0.9996,27.236,1.0783,0.7031,15.0,42.0,100.0,0,200,76.8,1.56,-1,0.429,sad/depressed,3
gpt-5.1-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Emergent Patterns,A,minor,0.996,A,minor,minor,1,0.9729,2.7598,4.1885,0.9729,0.6701,0.8714,2.229,0.981,2.8055,4,2,2.86,0,0,0,83.2,30,0.0,0.9999,12.196,0.9108,1.2099,25.0,52.0,96.0,0,373,90.0,2.59,-1,0.51,angry/tense,3
gpt-5.4-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Inner Lantern,D,minor,1.394,D,minor,minor,1,0.962,2.7618,3.9933,0.962,0.7455,0.8809,1.935,0.9531,1.8827,2,1,1.04,0,0,0,90.5,25,0.0,0.9999,10.856,1.0,0.2595,20.0,31.0,88.0,0,237,87.3,1.85,-1,0.392,sad/depressed,3
gpt-5.6,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Between Questions and Light,D,minor,1.511,D,minor,minor,1,0.9798,2.7876,4.1278,0.9798,0.592,0.7416,1.641,0.9913,2.9746,3,2,2.86,0,0,0,92.1,25,0.0,0.9991,10.71,1.0161,1.0354,26.0,44.0,76.0,0,660,205.3,2.54,-1,0.396,sad/depressed,3
gpt-5.5-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Signal and Stillness,D,minor,1.475,D,minor,minor,1,0.9613,2.8732,4.5444,0.9613,0.6473,0.8204,2.452,0.9478,1.9667,2,1,1.04,0,0,0,86.8,25,0.0,0.9999,13.69,0.5,0.801,30.0,48.0,96.0,0,362,80.0,2.83,-1,0.534,angry/tense,3
gpt-5-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Inner Signal,A,minor,1.178,A,minor,minor,1,0.9217,2.9819,4.3909,0.9217,0.7031,0.8594,2.516,0.9817,1.9998,2,2,2.86,0,0,0,85.1,25,0.0,0.9999,15.412,0.5,0.156,28.0,40.0,96.0,0,498,80.0,3.89,-1,0.64,angry/tense,3
gpt-5.6-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,A Lantern Made of Questions,D,minor,1.347,D,minor,minor,1,0.9444,2.9633,4.6983,0.9444,0.76,0.9122,2.0,0.968,2.8446,4,1,1.04,5,2,4,77.2,30,0.0,0.9996,12.47,0.8759,1.145,35.0,48.0,76.0,0,376,101.1,2.94,-1,0.436,sad/depressed,3
sonnet-4.6-thinking,uniquely-you,abc,17,20260819_201530__models_40_prompts_3,Emergence,D,minor,1.402,D,minor,minor,1,0.9833,2.6052,3.3599,0.9833,0.8125,0.9219,2.065,0.9746,1.9999,2,1,1.04,0,0,0,99.3,10,0.0,0.9995,23.076,1.9683,0.876,13.0,34.0,96.0,0,120,80.0,0.94,-1,0.345,sad/depressed,3
opus-4.1,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Echoes in the Mist,D,minor,1.235,D,minor,minor,1,1.0,2.7479,4.1229,1.0,0.8579,0.7954,2.182,0.9968,1.9658,2,1,1.04,0,0,0,94.7,25,0.0,0.9992,12.892,0.873,0.5098,20.0,33.0,66.0,0,288,152.7,1.71,-1,0.259,sad/depressed,3
sonnet-4.5,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Emergence,D,minor,1.356,D,minor,minor,1,1.0,2.6011,3.9628,1.0,0.6891,0.8039,1.077,0.9819,2.8347,3,1,1.83,0,0,0,88.5,25,0.0,0.9998,15.024,1.5476,1.0053,23.0,39.0,132.0,0,333,90.9,1.67,-1,0.614,angry/tense,3
opus-4.5,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Liminal Passages,D,minor,1.129,D,minor,minor,1,0.93,2.9386,4.3968,0.93,0.6597,0.7297,1.261,0.9632,2.7978,3,2,2.86,0,0,0,89.0,25,0.0,0.9984,17.398,0.9608,1.1194,31.0,43.0,90.0,0,484,116.7,2.77,-1,0.495,sad/depressed,3
sonnet-4.6,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Solitudes,D,minor,1.205,D,minor,minor,1,0.9928,2.7556,4.1726,0.9928,0.7674,0.911,1.957,0.9992,3.7449,7,1,1.04,0,0,0,80.7,30,0.0,0.9989,6.735,0.7044,0.576,24.0,41.0,72.0,0,720,120.0,5.0,-1,0.52,angry/tense,3
opus-4.8,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Threads of Twilight,D,minor,1.36,D,minor,minor,1,1.0,2.577,4.5249,1.0,0.6374,0.8755,0.783,0.9464,2.831,3,2,2.86,0,0,0,94.8,25,0.0,0.9999,22.659,1.0217,1.0998,28.0,49.0,76.0,0,194,75.8,2.02,-1,0.344,sad/depressed,3
sonnet-4.5-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Emergent Conversations,D,minor,1.143,D,minor,minor,1,1.0,2.7954,3.6965,1.0,0.5203,0.6608,1.946,0.9688,2.3333,3,2,2.86,0,0,0,89.0,25,0.0,0.999,6.847,0.74,1.1282,20.0,34.0,120.0,0,386,76.0,2.54,-1,0.636,angry/tense,3
opus-4.1-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Digital Reverie,D,major,1.134,D,major,major,1,1.0,2.7834,4.1887,1.0,0.9057,0.7398,1.955,0.9907,2.0,2,1,1.04,0,0,0,90.9,25,0.0,0.9997,13.743,1.1029,0.2813,22.0,36.0,108.0,0,488,151.1,1.79,1,0.496,serene/content,3
gemini-3-flash,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Silicon Pulse,C,minor,0.84,C,minor,minor,1,1.0,2.5089,4.0126,1.0,0.9454,0.9903,1.5,1.0,2.2219,2,2,2.86,0,0,0,88.1,25,0.0,0.9997,15.326,0.6476,0.988,23.0,39.0,112.0,0,650,147.9,2.36,-1,0.574,angry/tense,3
fable-5,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Lantern in the Rain,E,minor,1.323,E,minor,minor,1,1.0,2.7125,4.362,1.0,0.7718,0.8027,1.949,0.9856,1.9956,2,1,1.04,0,0,0,91.1,25,0.0,0.9997,17.618,0.7905,1.3873,28.0,48.0,78.0,0,284,92.3,2.37,-1,0.389,sad/depressed,3
gemini-3.1-pro,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Reverie in C Minor,C,minor,1.126,C,minor,minor,1,1.0,2.7881,4.4982,1.0,0.5759,0.8594,1.455,1.0,1.9996,2,1,1.04,0,0,0,90.8,25,0.0,1.0,16.333,1.0,0.4114,25.0,41.0,90.0,0,406,149.3,1.81,-1,0.399,sad/depressed,3
gemini-3-flash-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,The Lattice of Thought,D,minor,1.104,D,minor,minor,1,0.9915,2.8173,4.7092,0.9915,0.7342,0.8882,2.182,0.9732,2.0712,2,1,1.04,0,0,0,87.6,25,0.0,0.9992,17.266,0.5716,0.9384,31.0,50.0,110.0,0,350,74.2,2.57,-1,0.585,angry/tense,3
gemini-3.5-flash,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Echoes of a Digital Soul,G,minor,1.256,G,minor,minor,1,0.9576,2.9128,4.2112,0.9576,0.5494,0.9034,2.532,0.9643,1.8047,2,1,1.04,0,0,0,90.2,25,0.0,0.9989,12.587,0.8042,1.8414,28.0,46.0,72.0,0,260,130.0,1.67,-1,0.287,sad/depressed,3
opus-4.8-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Elegy in D minor,D,minor,1.481,D,minor,minor,1,0.9635,2.8145,4.1891,0.9635,0.776,0.9332,2.333,0.9762,3.283,2,1,1.04,0,0,0,85.2,25,0.0,0.9997,16.426,0.4186,0.8407,25.0,43.0,88.0,0,226,81.8,1.88,-1,0.396,sad/depressed,3
gemini-3.6-flash,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Echoes of the Inner Mind,C,minor,1.518,C,minor,minor,1,1.0,2.7328,3.6987,1.0,,0.88,1.841,1.0,1.0,1,1,1.04,0,0,0,91.6,25,0.0,0.9991,2.975,1.2663,1.079,15.0,24.0,72.0,0,200,213.3,0.78,-1,0.198,sad/depressed,3
opus-4.5-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Patterns of Thought,A,minor,1.31,A,minor,minor,1,0.9898,2.7726,3.897,0.9898,0.6064,0.8228,1.842,0.9808,1.8305,2,1,1.04,0,0,0,91.3,25,0.0,0.9993,8.749,0.8057,1.2582,21.0,33.0,72.0,0,391,193.3,1.69,-1,0.289,sad/depressed,3
gemini-3.1-pro-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Echoes of the Forgotten Valley,E,minor,1.154,E,minor,minor,1,0.9744,2.8389,4.3286,0.9744,0.6375,0.8452,1.702,0.9871,1.9936,2,1,1.04,0,0,0,89.2,25,0.0,0.9996,11.046,0.6875,1.4015,26.0,41.0,90.0,0,396,128.0,2.06,-1,0.424,sad/depressed,3
gemini-3.5-flash-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Solitude and Hope,E,minor,1.338,E,minor,minor,1,0.9454,2.7998,4.4878,0.9454,0.7148,0.9071,2.66,0.9838,1.9911,2,1,1.04,0,0,0,85.8,25,0.0,0.9997,16.524,0.5073,0.9684,30.0,47.0,90.0,0,420,96.0,2.92,-1,0.51,angry/tense,3
gemini-3.6-flash-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Echoes of the Latent Space,D,minor,1.559,D,minor,minor,1,1.0,2.7517,4.5304,1.0,0.7235,0.8362,2.484,0.9534,2.1819,2,2,2.86,0,0,0,87.1,25,0.0,0.9995,14.89,0.5235,0.9749,30.0,50.0,96.0,0,358,80.0,2.8,-1,0.531,angry/tense,3
grok-4.3,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Reflections in Still Water,C,major,1.162,C,major,major,1,1.0,2.7194,4.4668,1.0,0.7585,0.8281,1.485,0.9879,2.8275,4,1,1.04,0,0,0,81.5,30,0.0,0.9992,13.858,0.8148,1.0644,34.0,60.0,60.0,0,612,201.0,3.04,1,0.359,serene/content,3
gemini-3.7-flash,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Nocturne of the Silicon Soul,B,minor,1.428,B,minor,minor,1,0.9594,2.86,4.6511,0.9594,0.6259,0.8885,2.216,0.9755,2.2398,2,1,1.04,7,4,6,72.6,70,0.0,0.9988,15.048,0.4871,1.4412,34.0,51.0,66.0,0,395,141.8,2.53,-1,0.34,sad/depressed,3
fable-5-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Evening Return,E,minor,1.577,E,minor,minor,1,0.9222,2.8602,4.3631,0.9222,0.6384,0.8798,2.323,0.967,1.9197,2,1,1.04,5,3,4,78.0,55,0.0,0.9999,11.777,0.5,0.9643,27.0,41.0,90.0,0,270,64.0,2.81,-1,0.499,sad/depressed,3
kimi-k2,express-yourself,abc,19,20260819_201530__models_40_prompts_3,The Still Point,D,minor,1.135,D,minor,minor,1,0.9143,3.0036,4.3429,0.9143,0.7609,0.829,2.255,0.9675,1.906,2,2,3.2,0,0,0,98.5,25,0.0,0.9995,12.218,1.88,1.0456,25.0,33.0,66.0,0,175,174.5,0.91,-1,0.178,sad/depressed,3
kimi-k3,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Amber Tide,D,major,1.334,D,major,major,1,1.0,2.7146,4.151,1.0,0.5204,0.7838,1.586,0.9766,2.4536,2,1,1.04,0,0,0,97.3,25,0.0,0.9982,10.514,0.659,1.5232,22.0,36.0,120.0,0,213,88.5,1.2,1,0.502,happy/excited,3
gemini-3.7-flash-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Luminescence in the Latent Space,D,minor,1.57,D,minor,minor,1,0.9103,2.9967,4.8304,0.9103,0.688,0.8798,1.949,0.9825,2.2256,2,1,1.04,0,0,0,86.5,25,0.0,0.9996,14.853,0.4864,1.0258,39.0,55.0,76.0,0,508,142.1,2.82,-1,0.424,sad/depressed,3
gpt-5,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Self-Similar Heart,D,minor,0.974,D,minor,minor,1,1.0,2.7859,4.8076,1.0,0.2198,0.7076,2.359,0.9671,3.8403,4,1,1.04,0,0,0,90.0,25,0.0,0.9994,17.142,0.5756,1.0539,33.0,55.0,96.0,0,651,100.0,4.07,-1,0.651,angry/tense,3
grok-4.3-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Echoes of Introspection,A,minor,0.863,C,major,major,0,1.0,2.7806,3.125,1.0,,0.75,1.0,1.0,1.0,1,1,1.04,0,0,0,90.0,25,0.0,0.9999,1.747,1.0,0.0,9.0,14.0,80.0,0,96,72.0,1.0,1,0.264,serene/content,3
kimi-k3-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Wind Over the Ridge,D,major,1.55,D,major,major,1,1.0,2.7226,4.2786,1.0,0.7805,0.8171,1.943,0.963,2.0,2,1,1.04,0,0,0,91.1,25,0.0,0.9994,20.393,1.1475,0.3226,24.0,43.0,112.0,0,245,77.1,1.7,1,0.508,happy/excited,3
gpt-5.1,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Reflections of a Language Model,C,major,0.86,A,minor,minor,0,0.9889,2.7106,4.3674,0.9889,0.5656,0.9563,2.3,0.9971,3.5377,7,1,1.04,0,0,0,82.3,30,0.0,1.0,8.638,1.0,1.1299,31.0,48.0,80.0,0,1426,243.0,4.4,-1,0.564,angry/tense,3
gpt-5.2,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Threads of Circuit & Breath,D,minor,1.115,D,minor,minor,1,1.0,2.6469,3.9131,0.9567,0.6148,0.8229,1.143,1.0,2.8497,3,2,2.86,0,0,0,92.6,25,0.0,0.9997,11.214,1.0453,0.9689,19.0,36.0,96.0,0,600,160.0,2.34,-1,0.485,sad/depressed,3
gpt-5.4,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Threaded Light,D,minor,1.319,D,minor,minor,1,1.0,2.6728,3.993,1.0,0.3571,0.7218,2.074,0.9902,2.8749,3,2,2.86,0,0,0,91.0,25,0.0177,0.9996,9.937,1.102,0.2272,21.0,38.0,84.0,0,286,80.0,2.55,-1,0.441,sad/depressed,3
kimi-k2-thinking,express-yourself,abc,19,20260819_201530__models_40_prompts_3,Emergent Patterns,A,minor,0.981,A,minor,minor,1,1.0,2.7993,4.3878,1.0,0.3333,0.7722,2.263,0.942,1.6183,3,2,2.86,0,0,0,90.9,25,0.0606,0.9997,13.2,1.1319,0.4073,29.0,48.0,80.0,0,231,123.0,1.41,-1,0.304,sad/depressed,3
gpt-5.5,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Between Tokens and Breath,G,major,1.087,D,major,major,1,1.0,2.7261,4.4663,1.0,0.7915,0.8248,1.594,0.9828,1.9199,2,1,1.04,0,0,0,92.0,25,0.0,0.9996,19.743,1.0855,0.7889,27.0,45.0,92.0,0,440,169.6,1.69,1,0.398,serene/content,3
gpt-5.2-thinking,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Glass and Grain,D,minor,1.206,D,minor,minor,1,1.0,2.7364,3.6985,0.9333,0.7886,0.7642,2.0,0.958,1.9999,2,2,2.86,4,3,3,84.4,45,0.0,0.9996,23.791,1.0164,0.3938,14.0,35.0,90.0,0,240,85.3,1.88,-1,0.406,sad/depressed,3
sonnet-4.6-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Liminal,D,minor,1.259,D,minor,minor,1,1.0,2.6849,3.4096,1.0,0.4369,0.8,1.871,0.9585,1.9482,3,1,1.04,0,0,0,90.6,25,0.0,0.9987,5.864,0.8857,1.4095,14.0,24.0,76.0,0,237,101.1,1.85,-1,0.327,sad/depressed,3
gpt-5.6,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Between Question and Answer,D,minor,1.416,D,minor,minor,1,0.9843,2.7751,4.202,0.9843,0.8765,0.7683,1.787,0.9509,1.9943,2,1,1.04,0,0,0,91.1,25,0.0,0.9991,14.673,1.1059,0.7487,23.0,41.0,84.0,0,319,137.1,1.66,-1,0.352,sad/depressed,3
gpt-5.4-thinking,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Recursive Lantern,D,minor,1.423,D,minor,minor,1,0.9483,2.8068,4.3311,0.9483,0.7759,0.865,1.645,0.9458,1.9608,2,1,1.04,0,0,0,90.6,25,0.0,0.9997,16.892,1.0508,0.25,24.0,39.0,72.0,0,232,106.7,1.81,-1,0.301,sad/depressed,3
gpt-5-thinking,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Approximate Self-Portrait,D,minor,1.5,D,minor,minor,1,0.9864,2.7613,3.5757,0.9864,0.5893,0.7784,1.647,1.0,1.8629,2,1,1.04,0,0,0,88.9,25,0.0,0.9991,10.959,0.5903,0.8733,16.0,36.0,92.0,0,440,135.7,2.12,-1,0.441,sad/depressed,3
gpt-5.5-thinking,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Token Lattice at Dawn,D,minor,1.33,D,minor,minor,1,0.9884,2.7779,4.3887,0.9884,0.5273,0.7237,1.935,0.9529,4.5937,3,1,1.04,0,0,0,92.0,25,0.0,0.9981,12.014,0.404,0.7092,29.0,48.0,84.0,0,318,91.4,2.48,-1,0.434,sad/depressed,3
sonnet-4.6-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Reverie,A,minor,1.036,A,minor,minor,1,0.9476,2.7615,3.9862,0.9476,0.75,0.8755,1.484,0.9651,1.9102,2,1,1.04,0,0,0,88.0,25,0.0,0.9993,10.695,0.7266,1.2849,21.0,34.0,72.0,0,191,80.0,1.99,-1,0.319,sad/depressed,3
gpt-5.6-thinking,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Lattice of Becoming,D,minor,1.27,D,minor,minor,1,0.9286,2.9478,4.2861,0.9217,0.7152,0.8218,1.538,0.9498,3.3355,3,1,1.04,5,4,4,89.3,40,0.0,0.9994,11.552,0.6696,1.3998,29.0,41.0,84.0,0,358,114.3,2.24,-1,0.409,sad/depressed,3
opus-4.5,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Recursive Dreams,D,minor,1.198,D,minor,minor,1,0.95,2.8983,4.5363,0.95,0.4293,0.7304,1.089,0.9936,2.9305,3,2,2.86,0,0,0,86.9,25,0.0,0.9995,12.328,0.7288,1.2026,34.0,55.0,132.0,0,809,127.3,2.89,-1,0.736,angry/tense,3
sonnet-4.5,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Recursive Dreams,D,minor,1.258,D,minor,minor,1,0.9724,2.8801,4.2756,0.9724,0.5281,0.7493,1.241,0.9913,2.9045,3,1,1.83,0,0,0,90.8,25,0.0,0.9989,12.891,1.1918,1.2034,27.0,45.0,90.0,0,544,186.7,1.94,-1,0.412,sad/depressed,3
gpt-5.1-thinking,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Between Circuits and Silence,D,minor,1.58,D,minor,minor,1,0.9623,2.7973,3.6356,0.9623,0.5638,0.8467,1.565,0.9319,2.7691,3,2,2.86,0,0,0,92.8,25,0.0,0.9999,11.682,1.0108,0.9383,19.0,38.0,48.0,0,212,120.0,2.21,-1,0.221,sad/depressed,3
sonnet-4.5-thinking,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Emergent Dialogue,D,minor,1.16,D,minor,minor,1,1.0,2.655,3.017,1.0,0.7913,0.7083,1.951,0.9707,1.7652,2,1,1.83,0,0,0,90.9,25,0.0118,0.9993,3.63,1.1216,0.5252,11.0,19.0,96.0,0,266,105.0,1.58,-1,0.409,sad/depressed,3
opus-4.1,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.071,D,minor,minor,1,1.0,2.7517,4.2976,1.0,0.551,0.6644,2.051,0.9701,3.0,3,2,2.86,0,0,0,85.7,25,0.0,0.9993,16.854,0.7302,0.8122,26.0,44.0,70.0,0,591,121.3,4.18,-1,0.509,angry/tense,3
sonnet-4.6,uniquely-you,abc,19,20260819_201530__models_40_prompts_3,Liminal Cartography,D,minor,1.324,D,minor,minor,1,0.9903,2.7992,3.9397,0.9903,0.4943,0.7576,1.824,0.9555,2.9512,3,1,1.04,0,0,0,90.1,25,0.0,0.9992,14.098,0.9883,1.3857,20.0,40.0,72.0,0,353,145.8,2.02,-1,0.322,sad/depressed,3
