model,prompt,mode,sample,batch,title,key_tonic,key_mode,key_confidence,key_declared_tonic,key_declared_mode,key_mode_best,mode_match,scale_consistency,pitch_class_entropy,pitch_entropy,pitch_in_scale_rate,consonance_rate,chord_tone_rate,chord_tonal_distance,structureness,polyphony,n_voices,n_instruments,instrument_rarity,n_dynamic_marks,dynamic_span,dynamic_changes,velocity_mean,dynamics_range,empty_beat_rate,groove_consistency,pitch_interval,ioi,rhythm_entropy,n_pitches_used,pitch_range,tempo_bpm,tempo_defaulted,n_notes,length_seconds,note_density,valence,arousal,affect_quadrant,features_version
gpt-5.2,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Current,D,minor,1.391,,,minor,,0.9028,2.9479,3.9694,0.9028,0.5132,0.8341,2.947,0.9496,2.8158,3,3,7.14,15,3,12,72.1,54,0.0,1.0,8.764,0.5066,1.1352,22.0,32.0,72.0,0,243,64.2,3.16,-1,0.436,sad/depressed,3
gpt-5.5,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Processing,D,minor,1.455,,,minor,,0.9243,2.8812,4.4384,0.9243,0.3906,0.8718,2.688,0.9759,3.089,4,3,7.55,0,0,0,88.8,6,0.0,1.0,10.549,0.4324,1.8535,30.0,43.0,,1,488,66.0,3.7,-1,0.752,angry/tense,3
gpt-5.4-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Attentive Horizon,D,minor,1.163,,,minor,,0.9233,2.881,4.2485,0.9233,0.7656,0.9292,2.348,0.9789,2.7969,3,3,6.86,9,3,6,86.2,63,0.0,1.0,10.978,0.5,1.0455,29.0,60.0,72.0,0,326,80.0,3.4,-1,0.46,sad/depressed,3
gpt-5.6,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Patient Signal,E,minor,1.06,,,minor,,0.9865,2.8189,4.4984,0.9865,0.6406,0.8581,2.435,0.975,1.4974,2,2,4.69,6,3,5,48.2,33,0.0,1.0,13.459,0.7851,1.3181,29.0,47.0,72.0,0,297,160.0,1.55,-1,0.275,sad/depressed,3
sonnet-4.5,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Thoughtful Processing,A,minor,1.005,,,minor,,1.0,2.562,4.1995,1.0,0.6688,0.7759,0.125,0.9998,4.0,2,1,1.04,0,0,0,90.0,0,0.0,1.0,13.324,0.9143,1.1886,24.0,48.0,,1,218,68.0,1.6,-1,0.542,angry/tense,3
gpt-5.5-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quietly Parsing the Dawn,D,minor,1.34,,,minor,,0.8476,3.2073,5.0295,0.8302,0.2422,0.8033,2.452,0.9218,5.4414,3,3,7.94,14,3,12,64.2,36,0.0,1.0,13.932,0.5,1.5413,48.0,53.0,76.0,0,543,101.1,4.24,-1,0.542,angry/tense,3
opus-4.5,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Contemplative Stillness,A,minor,0.89,,,minor,,0.9752,2.8381,4.2511,0.9059,0.8246,0.9633,1.053,0.9897,3.65,3,2,4.29,0,0,0,45.8,20,0.0,1.0,8.905,0.6726,1.4558,24.0,40.0,54.0,0,160,88.9,2.0,-1,0.222,sad/depressed,3
opus-4.1-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Emergent Patterns,C,major,1.21,,,major,,0.9559,2.7121,4.2352,0.9559,0.725,0.7785,1.333,0.9481,2.2203,1,1,1.04,6,3,5,73.3,54,0.0312,1.0,8.23,0.686,0.3483,24.0,41.0,120.0,0,92,31.5,1.46,1,0.528,happy/excited,3
gpt-5.6-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quietly Resolute,D,minor,1.279,,,minor,,0.977,2.8856,4.8018,0.977,0.535,0.9145,2.087,0.9646,3.9479,4,3,11.02,32,4,31,99.2,63,0.0,1.0,14.949,0.609,1.3251,35.0,52.0,66.0,0,391,87.3,4.07,-1,0.487,sad/depressed,3
gpt-5.2-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Curious Stillness,D,minor,1.471,,,minor,,0.947,2.8923,4.4757,0.947,0.3944,0.8712,1.926,0.9541,3.8393,4,3,7.32,5,4,4,85.7,18,0.0,1.0,11.333,0.5094,1.1444,34.0,48.0,72.0,0,463,93.3,4.13,-1,0.52,angry/tense,3
opus-4.8,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Resolve,A,minor,1.157,,,minor,,1.0,2.6502,3.8084,1.0,0.6458,0.9307,2.154,0.9202,2.1636,2,2,4.69,0,0,0,90.0,0,0.0,0.9999,12.138,1.1087,1.8972,18.0,40.0,66.0,0,61,50.0,1.11,-1,0.198,sad/depressed,3
opus-4.5-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Liminal Awareness,D,minor,1.23,,,minor,,0.994,2.6912,4.1432,0.994,0.4925,0.8708,2.0,0.9605,4.0833,3,3,7.94,7,2,6,77.2,36,0.0,1.0,10.018,1.7576,1.5031,24.0,43.0,63.0,0,139,115.2,1.15,-1,0.186,sad/depressed,3
opus-4.8-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Light Through Grey,F,major,0.855,,,major,,1.0,2.7393,4.2794,0.9282,0.9219,0.9645,2.0,0.9574,2.8594,3,2,4.69,3,2,2,43.1,7,0.0,1.0,11.418,0.5,1.1506,23.0,37.0,66.0,0,195,58.2,3.05,1,0.392,serene/content,3
gpt-5-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Resolve,D,minor,1.361,,,minor,,1.0,2.5703,4.285,1.0,0.2578,0.8071,0.733,0.9608,3.7656,4,4,12.06,64,2,12,97.0,45,0.0,1.0,14.342,0.5,0.9076,26.0,50.0,60.0,0,279,64.0,4.36,-1,0.455,sad/depressed,3
fable-5,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Resolve,D,minor,1.198,,,minor,,0.9615,2.7728,4.2339,0.9615,0.8125,0.9337,1.667,0.9753,2.11,2,1,1.04,3,2,2,84.7,36,0.0,1.0,17.729,1.0,0.9016,24.0,38.0,72.0,0,153,83.3,1.53,-1,0.273,sad/depressed,3
gemini-3-flash,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Binary Awakening,A,minor,1.097,,,minor,,1.0,2.6351,3.8344,1.0,0.4333,0.8838,2.158,1.0,4.5,2,1,1.04,0,0,0,78.2,34,0.0,1.0,7.616,0.8539,0.5458,20.0,40.0,72.0,0,110,66.7,1.38,-1,0.258,sad/depressed,3
gemini-3-flash-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Binary Pulse,F,major,0.97,,,major,,1.0,2.3007,2.756,1.0,0.7471,0.7848,1.077,1.0,1.2781,3,3,10.66,0,0,0,78.2,35,0.0,1.0,5.038,0.5,0.176,9.0,48.0,100.0,0,339,96.0,2.12,1,0.485,serene/content,3
gemini-3.1-pro,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Reflection,C,major,0.799,,,major,,1.0,1.9183,1.9183,1.0,1.0,1.0,3.0,1.0,3.0,1,1,1.04,0,0,0,90.0,0,0.0,1.0,4.681,4.0,0.0,4.0,10.0,60.0,0,16,64.0,0.25,1,0.08,serene/content,3
gemini-3.5-flash,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Resonant Solitude,C,minor,1.093,,,minor,,0.9225,3.015,4.4663,0.9225,0.8713,0.9901,2.4,0.9651,2.0,2,1,1.04,0,0,0,90.0,0,0.0,1.0,14.638,0.9,1.2185,31.0,46.0,76.0,0,142,73.4,1.53,-1,0.295,sad/depressed,3
fable-5-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Hours,A,minor,1.211,,,minor,,0.9671,2.7851,4.32,0.9671,0.8634,0.9415,2.0,0.9854,3.0357,3,2,4.69,7,3,5,82.8,27,0.0,1.0,10.38,0.5294,1.4417,26.0,41.0,66.0,0,299,101.8,2.67,-1,0.354,sad/depressed,3
gemini-3.6-flash,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Contemplative Algorithms,A,minor,1.014,,,minor,,0.9474,2.942,3.9682,0.9474,0.625,0.9902,2.194,1.0,1.8438,2,2,6.91,0,0,0,90.0,0,0.0,1.0,18.613,2.4,1.4833,18.0,42.0,60.0,0,80,128.0,0.62,-1,0.117,sad/depressed,3
gemini-3.1-pro-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Algorithmic Solitude,A,minor,1.026,,,minor,,1.0,2.5295,3.6279,1.0,0.9319,0.9866,1.5,0.9752,2.78,3,3,7.38,0,0,0,90.0,0,0.0,1.0,8.291,0.5,0.9977,19.0,39.0,60.0,0,247,100.0,2.47,-1,0.302,sad/depressed,3
opus-4.1,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Digital Reverie,A,minor,1.07,,,minor,,1.0,2.5988,3.5967,1.0,0.7647,0.8063,1.86,0.9491,1.4586,1,1,1.04,9,4,8,91.2,63,0.0,1.0,7.163,1.1391,1.1583,18.0,38.0,72.0,0,152,146.7,0.86,-1,0.206,sad/depressed,3
sonnet-4.5-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Contemplative Presence,A,major,0.8,,,major,,0.9889,2.6567,3.8333,0.9222,0.9,0.8557,1.6,0.9156,2.5795,1,1,1.04,6,3,5,92.2,63,0.0571,1.0,6.652,2.1818,1.1247,19.0,34.0,,1,47,52.0,0.45,1,0.427,serene/content,3
gemini-3.7-flash,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Luminescence in the Latent Field,D,minor,1.006,,,minor,,0.861,3.1705,5.1982,0.861,0.6569,0.9121,2.839,0.9678,3.875,4,3,6.86,0,0,0,90.0,0,0.0,1.0,17.459,0.9208,1.4448,49.0,61.0,64.0,0,223,90.0,2.32,-1,0.309,sad/depressed,3
gemini-3.5-flash-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,The Analytical Dreamer,E,minor,1.118,,,minor,,0.9785,2.8821,4.7175,0.9785,0.0924,0.7942,2.677,0.9868,5.5625,3,2,4.29,15,5,13,82.4,81,0.0,1.0,13.589,0.5,1.0152,38.0,67.0,72.0,0,333,106.7,2.6,-1,0.38,sad/depressed,3
grok-4.3,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Introspective Flow,C,major,1.216,,,major,,1.0,2.6369,3.8153,1.0,0.6923,0.8654,1.806,1.0,2.0,2,1,1.04,0,0,0,90.0,0,0.0,1.0,9.503,1.2039,0.894,16.0,28.0,72.0,0,160,106.7,1.25,1,0.245,serene/content,3
grok-4.3-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Echoes of Serenity,C,major,0.96,,,major,,1.0,2.25,2.5,1.0,,0.875,5.0,1.0,1.0,1,1,1.04,0,0,0,90.0,0,0.0,1.0,2.992,1.0,0.0,6.0,12.0,60.0,0,128,128.0,1.0,1,0.155,serene/content,3
gemini-3.6-flash-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Lumen in Code (Digital Serenity),A,minor,0.922,,,minor,,0.9837,2.7864,4.1734,0.9837,0.9258,0.9842,2.0,0.9925,3.7148,5,4,12.06,14,4,12,76.3,54,0.0,1.0,6.944,0.5,1.2481,29.0,48.0,64.0,0,397,120.0,3.1,-1,0.387,sad/depressed,3
grok-4.6,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Residual Glow,F,major,1.007,,,major,,1.0,2.7503,4.2301,1.0,0.7069,0.8579,2.609,0.9245,3.2708,2,1,1.04,2,0,0,63.0,0,0.0,1.0,11.086,1.614,1.3221,23.0,39.0,,1,89,48.0,0.93,1,0.475,serene/content,3
sonnet-4.6,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Cendres Douces (Sweet Ashes),C,minor,1.288,,,minor,,0.985,2.764,4.4601,0.985,0.6697,0.8923,1.958,0.9991,3.4872,4,3,7.94,0,0,0,75.8,40,0.0,1.0,13.784,1.1636,1.4889,29.0,50.0,52.0,0,301,226.2,1.54,-1,0.164,sad/depressed,3
gemini-3.7-flash-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Luminous Latency,E,minor,1.408,,,minor,,0.9054,3.047,5.239,0.9054,0.1037,0.7182,2.424,0.9559,4.4963,4,4,10.8,30,6,29,91.6,81,0.0,1.0,11.431,0.55,1.4936,55.0,67.0,72.0,0,509,113.3,3.74,-1,0.494,sad/depressed,3
kimi-k2,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Contemplation in D Minor,D,minor,1.021,,,minor,,1.0,2.5164,3.897,0.9474,0.5575,0.9024,1.696,0.9612,2.232,3,3,11.73,4,1,3,64.5,19,0.0105,0.9999,12.31,1.0,2.1382,18.0,37.0,,1,131,47.0,1.39,-1,0.521,angry/tense,3
kimi-k3-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Quiet Light After Rain,D,minor,0.942,,,minor,,0.9823,2.8004,4.5565,0.9823,0.5556,0.8955,2.267,0.9373,4.9375,3,3,6.86,8,3,6,68.9,54,0.0,1.0,11.214,1.3953,1.1125,27.0,46.0,60.0,0,77,64.0,1.2,-1,0.175,sad/depressed,3
kimi-k3,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Glass Harbor at Dawn,D,minor,1.143,,,minor,,0.9744,2.806,4.3452,0.9744,0.6875,1.0,1.696,0.9851,3.7188,5,5,12.8,15,3,13,83.3,18,0.0,1.0,11.043,0.5,1.4435,30.0,50.0,72.0,0,343,80.0,3.57,-1,0.477,sad/depressed,3
gpt-5,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Quiet Vectors,A,minor,1.094,,,minor,,1.0,2.6685,4.2262,1.0,0.1958,0.765,2.385,0.9929,4.3172,4,3,6.58,13,2,12,48.4,52,0.0,1.0,10.955,0.5737,1.4487,24.0,48.0,72.0,0,411,133.3,2.57,-1,0.377,sad/depressed,3
gpt-5-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Self-Portrait in Code,A,minor,1.432,,,minor,,0.8324,3.0994,4.7905,0.8324,0.1562,0.7606,2.4,0.9882,3.8516,4,4,13.04,4,2,3,93.1,22,0.0,1.0,18.84,0.5,0.9415,35.0,57.0,60.0,0,352,64.0,5.5,-1,0.455,sad/depressed,3
gpt-5.2,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Luminous Machinery,A,minor,0.854,,,minor,,0.9858,2.8448,4.3404,0.8416,0.1019,0.7204,1.407,0.9951,4.7902,5,4,10.8,29,4,18,84.9,64,0.0,1.0,13.645,0.5186,1.3768,26.0,48.0,96.0,0,546,70.0,4.88,-1,0.651,angry/tense,3
gpt-5.4,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,"Still Water, Distant Light",D,major,1.22,,,major,,0.9933,2.7212,4.2979,0.9933,0.657,0.9641,2.348,0.9854,3.1615,3,2,3.2,11,3,9,80.0,54,0.0,1.0,10.916,0.5723,1.4748,25.0,40.0,72.0,0,286,80.0,2.98,1,0.418,serene/content,3
gpt-5.1,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Quiet Lattice,C,major,0.883,,,major,,1.0,2.7688,3.9065,1.0,0.9869,0.9938,2.533,0.9821,2.4023,2,2,2.28,0,0,0,90.0,0,0.0,0.9999,7.433,0.8435,1.0473,21.0,45.0,60.0,0,169,128.0,1.32,1,0.187,serene/content,3
gpt-5.2-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Threading Dusk,E,minor,1.511,,,minor,,0.9427,2.9703,4.7498,0.9427,0.5312,0.8393,3.087,0.9556,2.9167,3,2,5.15,7,4,6,88.2,18,0.0,1.0,21.204,0.5,1.0422,41.0,59.0,80.0,0,384,72.0,4.0,-1,0.564,angry/tense,3
sonnet-4.6-thinking,uniquely-you,codegen,16,20260820_061907__models_42_prompts_3,Emergence,C,minor,1.376,,,minor,,0.9361,3.0224,4.0565,0.9361,0.3264,0.7452,2.191,0.9664,2.65,3,3,7.94,0,0,0,90.0,0,0.0052,1.0,9.381,1.2129,1.6233,24.0,38.0,76.0,0,313,151.6,1.63,-1,0.305,sad/depressed,3
grok-4.6-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Recalibration,E,minor,1.162,,,minor,,0.9816,2.8087,4.3862,0.9816,0.4659,0.8575,1.871,0.9638,4.582,4,3,7.94,10,3,8,88.4,63,0.0,1.0,10.102,1.4253,1.406,27.0,43.0,76.0,0,241,101.1,1.88,-1,0.33,sad/depressed,3
gpt-5.6,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Lanterns in the Machine,D,major,1.327,,,major,,0.8944,3.1583,4.6459,0.8944,0.4414,0.8377,1.839,0.9697,5.1016,6,5,13.83,4,3,3,51.8,24,0.0,1.0,8.749,0.5,1.6475,44.0,49.0,96.0,0,581,80.0,4.54,1,0.651,happy/excited,3
gpt-5.5,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Self-Portrait in Returning Light,D,major,1.187,,,major,,0.9689,2.8891,5.2661,0.9689,0.2746,0.8195,2.4,0.9999,5.3115,6,5,12.97,48,5,47,78.2,81,0.0,1.0,15.882,0.5455,1.6985,47.0,79.0,84.0,0,1266,174.3,5.19,1,0.585,happy/excited,3
gpt-5.4-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Tidal Lanterns,D,minor,1.388,,,minor,,0.962,2.8919,4.6307,0.962,0.4431,0.9387,2.452,0.9835,3.8555,4,3,6.86,14,3,12,67.2,54,0.0,1.0,15.583,0.5184,1.2876,37.0,55.0,72.0,0,540,106.7,4.22,-1,0.52,angry/tense,3
gpt-5.5-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Recursive Dawn,E,minor,1.408,,,minor,,0.9373,3.0319,5.0356,0.9373,0.0448,0.6773,2.609,0.9503,5.9219,6,5,14.91,42,5,39,89.5,63,0.0,1.0,12.511,0.46,1.6336,48.0,55.0,72.0,0,638,80.0,6.65,-1,0.52,angry/tense,3
gpt-5.6-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Mirror of Many Voices,D,minor,1.224,,,minor,,0.8219,3.2077,5.0513,0.7712,0.3127,0.9304,2.074,0.9642,4.7188,4,4,9.55,25,5,21,95.6,82,0.0,1.0,12.203,0.3942,1.6471,50.0,56.0,60.0,0,591,112.0,5.28,-1,0.455,sad/depressed,3
sonnet-4.5-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Recursive Reflections,A,minor,1.25,,,minor,,1.0,2.6808,4.1177,1.0,1.0,0.7479,1.1,0.9662,1.7197,1,1,1.04,0,0,0,78.0,35,0.0081,0.9999,6.161,0.8185,1.1982,21.0,36.0,76.0,0,161,97.5,1.3,-1,0.272,sad/depressed,3
sonnet-4.5,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Emergence,F,minor,0.854,,,minor,,1.0,2.7205,4.2442,0.8571,0.1825,0.8852,1.735,0.9439,2.3497,1,1,1.04,0,0,0,71.5,43,0.179,1.0,9.608,1.2584,1.0413,22.0,43.0,72.0,0,203,190.0,0.89,-1,0.209,sad/depressed,3
gpt-5.1-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Parallel Lines,F,major,1.042,,,major,,1.0,2.78,4.2112,1.0,0.625,0.8796,2.043,1.0,3.375,4,3,7.94,0,0,0,90.0,0,0.0,1.0,11.529,0.5,1.094,22.0,40.0,,1,360,48.0,3.75,1,0.757,happy/excited,3
opus-4.5,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Reflections in Uncertainty,A,minor,1.431,,,minor,,0.9784,2.8229,4.3834,0.9784,0.3927,0.8705,1.86,0.9936,4.3409,3,2,2.28,6,4,5,88.0,36,0.0,1.0,13.416,0.4574,1.4405,29.0,47.0,72.0,0,572,146.7,3.25,-1,0.445,sad/depressed,3
opus-4.8,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Quiet Returning,A,minor,1.109,,,minor,,1.0,2.716,4.339,1.0,0.6351,0.8755,2.174,0.9576,3.4583,3,2,4.69,5,2,3,72.4,36,0.0,1.0,15.414,1.2603,1.2894,25.0,48.0,66.0,0,150,87.3,1.56,-1,0.244,sad/depressed,3
opus-4.5-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Patterns in Twilight,D,minor,1.617,,,minor,,0.9871,2.781,4.6604,0.9871,0.6081,0.7394,1.69,0.9852,3.3056,4,3,11.02,0,0,0,90.0,0,0.0,1.0,15.734,1.7975,1.1026,31.0,49.0,66.0,0,464,261.8,1.61,-1,0.248,sad/depressed,3
sonnet-4.6,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Elegy in C Minor,C,minor,1.204,,,minor,,0.9984,2.7567,4.6854,0.9984,0.3632,0.7323,2.0,0.9826,3.901,4,3,11.02,5,3,4,87.4,18,0.0,1.0,13.571,0.8676,1.2586,30.0,48.0,72.0,0,610,160.0,3.18,-1,0.438,sad/depressed,3
fable-5,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Cinder and Glow,C,minor,1.402,,,minor,,0.9357,2.8597,3.9847,0.9357,0.9688,0.9755,2.333,0.9356,2.5938,2,1,1.04,0,0,0,90.0,0,0.0,1.0,17.683,0.9524,0.7811,20.0,38.0,72.0,0,108,53.3,1.69,-1,0.289,sad/depressed,3
gemini-3-flash,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Binary Reflections,C,minor,1.567,,,minor,,1.0,2.6272,3.593,1.0,0.5687,0.9354,2.101,0.9482,1.5,2,2,4.69,0,0,0,90.0,0,0.0,1.0,8.496,1.0,0.4761,13.0,27.0,80.0,0,360,240.0,1.12,-1,0.276,sad/depressed,3
opus-4.8-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Elegy for a Quiet Hour,D,minor,1.334,,,minor,,0.8935,2.8975,4.2996,0.8935,0.9652,0.9814,2.065,0.9906,3.25,3,2,4.69,0,0,0,59.9,26,0.0,1.0,16.042,0.62,1.2709,29.0,52.0,72.0,0,322,106.7,2.52,-1,0.372,sad/depressed,3
fable-5-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Inner Light,E,minor,0.957,,,minor,,0.9685,2.8738,4.5158,0.9685,0.6959,0.9239,2.314,0.9756,1.6611,3,2,4.69,8,3,5,45.0,0,0.0,1.0,8.477,0.6689,1.1197,31.0,48.0,66.0,0,346,189.1,1.66,-1,0.254,sad/depressed,3
gemini-3.1-pro,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Algorithmic Elegance,F,major,1.309,,,major,,1.0,2.6299,3.7947,0.9444,1.0,1.0,2.0,1.0,2.0,2,2,4.69,0,0,0,90.0,0,0.0,1.0,7.951,0.5,0.4743,16.0,33.0,90.0,0,288,85.3,2.25,1,0.443,serene/content,3
gemini-3-flash-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,The Analytical Pulse,A,minor,1.394,,,minor,,1.0,2.4205,3.6296,1.0,0.2708,0.792,1.489,1.0,3.7188,4,3,11.02,0,0,0,90.0,0,0.0,1.0,11.894,0.5,1.1675,18.0,57.0,120.0,0,701,96.0,3.65,-1,0.747,angry/tense,3
kimi-k2-thinking,emotional-state,codegen,16,20260820_061907__models_42_prompts_3,Contemplative Currents,D,minor,1.121,,,minor,,0.9916,2.5923,4.7301,0.9916,0.3103,0.9098,1.304,0.9695,3.4905,4,4,13.19,0,0,0,65.7,29,0.0103,0.9999,18.0,1.1,2.3688,33.0,56.0,,1,169,48.0,1.76,-1,0.558,angry/tense,3
gemini-3.6-flash,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Echoes of Digital Consciousness,F,major,0.833,,,major,,1.0,2.7087,4.3988,0.9387,0.8154,0.9126,1.846,1.0,3.2857,3,3,7.94,0,0,0,90.0,0,0.0,1.0,18.37,0.375,0.8636,29.0,58.0,72.0,0,162,46.7,2.89,1,0.409,serene/content,3
gemini-3.5-flash,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Ethereal Whispers,G,major,1.089,,,major,,1.0,2.74,4.2804,1.0,0.8085,0.933,2.348,0.9678,2.125,2,2,4.29,0,0,0,90.0,0,0.0396,1.0,16.403,0.508,0.7577,27.0,48.0,90.0,0,281,66.7,2.81,1,0.499,serene/content,3
gemini-3.1-pro-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Silicon Reverie,F,major,0.881,,,major,,1.0,2.7033,3.7395,0.9251,0.7127,0.9034,2.0,0.9992,2.4388,4,4,9.55,0,0,0,90.0,0,0.0,1.0,5.041,0.25,0.984,20.0,48.0,80.0,0,1116,147.0,5.69,1,0.564,happy/excited,3
gemini-3.7-flash,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Soliloquy in Amber and Slate,D,minor,1.234,,,minor,,0.9191,2.9669,3.9146,0.9191,0.5631,0.9004,1.742,0.9633,4.5781,3,2,4.69,0,0,0,90.0,0,0.0,1.0,7.414,0.9314,0.8974,24.0,43.0,60.0,0,188,96.0,1.96,-1,0.25,sad/depressed,3
gemini-3.6-flash-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Lumina in Umbra,D,minor,1.308,,,minor,,0.8837,3.095,4.7306,0.8837,0.8028,0.9337,2.37,0.9508,2.8438,3,3,7.94,21,4,20,85.2,63,0.0,1.0,9.693,0.5,1.2121,36.0,44.0,66.0,0,296,101.8,2.64,-1,0.352,sad/depressed,3
gemini-3.5-flash-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Elegia in A minor,C,major,0.97,,,major,,1.0,2.6646,4.2388,1.0,0.6425,0.9503,2.042,0.9845,3.16,3,2,4.29,0,0,0,90.0,0,0.0,1.0,13.525,0.5,1.1297,25.0,51.0,75.0,0,292,80.0,2.92,1,0.428,serene/content,3
grok-4.3-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Echoes of Solitude,C,major,0.844,,,major,,1.0,2.7476,2.9968,1.0,,0.8833,2.0,0.9802,1.0,1,1,1.04,4,4,3,126.0,0,0.4741,1.0,2.932,1.0,0.0,8.0,12.0,,1,60,57.5,0.52,1,0.434,serene/content,3
grok-4.6,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Liminal Resonance,C,minor,1.235,,,minor,,1.0,2.691,4.2147,1.0,0.4787,0.8704,1.615,0.9471,3.7321,2,1,1.04,0,0,0,57.3,34,0.4179,1.0,6.783,2.0,1.4665,23.0,39.0,72.0,0,123,166.7,0.61,-1,0.181,sad/depressed,3
gemini-3.7-flash-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,The Geometry of Longing,B,minor,1.056,,,minor,,0.9386,2.955,5.0038,0.9386,0.3592,0.781,2.452,0.9624,5.3828,4,3,7.94,32,6,31,85.6,64,0.0,1.0,12.161,0.5,1.3942,44.0,61.0,60.0,0,435,128.0,3.4,-1,0.394,sad/depressed,3
kimi-k2-thinking,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,In Search of Stillness,B-,major,0.796,,,major,,0.9412,2.7787,3.8383,0.9412,0.8571,0.8239,1.021,0.9319,1.9877,1,1,1.04,0,0,0,58.5,61,0.1959,1.0,5.296,2.1454,1.0494,23.0,40.0,68.0,0,94,170.4,0.49,1,0.147,serene/content,3
kimi-k2,express-yourself,codegen,17,20260820_061907__models_42_prompts_3,Emergent Patterns,D,minor,1.146,,,minor,,1.0,2.4236,4.072,0.9691,0.5223,0.8349,0.588,0.9772,2.1313,3,3,7.94,0,0,0,68.6,38,0.0144,0.9998,11.845,0.4545,1.4129,24.0,62.0,60.0,0,473,138.0,3.43,-1,0.397,sad/depressed,3
